modul,einheit,zyklus,domaene,kennzahl,wert,art,quelle,hinweis
M479,New Zealand,2025,sci,P50,510.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,New Zealand,2025,sci,P75,587.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,New Zealand,2025,sci,P90,650.3,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,New Zealand,2025,sci,P90−P10,283.9,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,New Zealand,2025,sci,unter Stufe 2 (%),19.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,New Zealand,2025,sci,Stufe 5–6 (%),13.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,New Zealand,2022→2025,sci,Veränderung (n. s.),5.3,OFFICIAL_STATLINK,Table I.2.6,
M479,New Zealand,2022→2025,read,Veränderung (n. s.),-3.8,OFFICIAL_STATLINK,Table I.2.6,
M479,New Zealand,2022→2025,math,Veränderung (n. s.),0.5,OFFICIAL_STATLINK,Table I.2.6,
M479,New Zealand,10 Jahre,sci,Dezennaltrend (n. s.),-4.9,OFFICIAL_STATLINK,Table I.2.9,
M479,New Zealand,10 Jahre,read,Dezennaltrend (sig.),-12.2,OFFICIAL_STATLINK,Table I.2.9,
M479,New Zealand,10 Jahre,math,Dezennaltrend (sig.),-18.8,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Australia,2025,sci,Mittelwert,509.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Australia,2025,sci,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Australia,2025,sci,Rangspanne (alle),8–14,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Australia,2025,read,Mittelwert,490.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Australia,2025,read,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Australia,2025,read,Rangspanne (alle),6–15,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Australia,2025,math,Mittelwert,477.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Australia,2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Australia,2025,math,Rangspanne (alle),11–25,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Australia,2025,cps,Mittelwert,531.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Australia,2025,cps,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Australia,2025,cps,Rangspanne (alle),8–11,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Australia,2025,sci,P10,367.9,OFFICIAL_STATLINK,Figure I.2.1,
M479,Australia,2025,sci,P25,435.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Australia,2025,sci,P50,513.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Australia,2025,sci,P75,584.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Australia,2025,sci,P90,643.0,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Australia,2025,sci,P90−P10,275.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Australia,2025,sci,unter Stufe 2 (%),18.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Australia,2025,sci,Stufe 5–6 (%),12.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Australia,2022→2025,sci,Veränderung (n. s.),2.1,OFFICIAL_STATLINK,Table I.2.6,
M479,Australia,2022→2025,read,Veränderung (sig.),-7.2,OFFICIAL_STATLINK,Table I.2.6,
M479,Australia,2022→2025,math,Veränderung (sig.),-9.6,OFFICIAL_STATLINK,Table I.2.6,
M479,Australia,10 Jahre,sci,Dezennaltrend (n. s.),0.6,OFFICIAL_STATLINK,Table I.2.9,
M479,Australia,10 Jahre,read,Dezennaltrend (sig.),-12.0,OFFICIAL_STATLINK,Table I.2.9,
M479,Australia,10 Jahre,math,Dezennaltrend (sig.),-15.6,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Finland,2025,sci,Mittelwert,504.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Finland,2025,sci,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Finland,2025,sci,Rangspanne (alle),8–18,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Finland,2025,read,Mittelwert,474.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Finland,2025,read,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Finland,2025,read,Rangspanne (alle),13–25,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Finland,2025,math,Mittelwert,468.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Finland,2025,math,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Finland,2025,math,Rangspanne (alle),16–32,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Finland,2025,cps,Mittelwert,506.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Finland,2025,cps,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Finland,2025,cps,Rangspanne (alle),14–31,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Finland,2025,sci,P10,363.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Finland,2025,sci,P25,431.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Finland,2025,sci,P50,508.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Finland,2025,sci,P75,579.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Finland,2025,sci,P90,638.1,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Finland,2025,sci,P90−P10,274.8,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Finland,2025,sci,unter Stufe 2 (%),19.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Finland,2025,sci,Stufe 5–6 (%),11.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Finland,2022→2025,sci,Veränderung (n. s.),-6.6,OFFICIAL_STATLINK,Table I.2.6,
M479,Finland,2022→2025,read,Veränderung (sig.),-15.9,OFFICIAL_STATLINK,Table I.2.6,
M479,Finland,2022→2025,math,Veränderung (sig.),-15.4,OFFICIAL_STATLINK,Table I.2.6,
M479,Finland,10 Jahre,sci,Dezennaltrend (sig.),-26.4,OFFICIAL_STATLINK,Table I.2.9,
M479,Finland,10 Jahre,read,Dezennaltrend (sig.),-55.2,OFFICIAL_STATLINK,Table I.2.9,
M479,Finland,10 Jahre,math,Dezennaltrend (sig.),-44.5,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,United States,2025,sci,Mittelwert,501.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,United States,2025,sci,SE (aus 95-%-KI),5.87,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,United States,2025,sci,Rangspanne (alle),8–26,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,United States,2025,read,Mittelwert,489.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,United States,2025,read,SE (aus 95-%-KI),5.87,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,United States,2025,read,Rangspanne (alle),4–17,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,United States,2025,math,Mittelwert,462.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,United States,2025,math,SE (aus 95-%-KI),5.36,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,United States,2025,math,Rangspanne (alle),16–39,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,United States,2025,cps,Mittelwert,513.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,United States,2025,cps,SE (aus 95-%-KI),5.1,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,United States,2025,cps,Rangspanne (alle),11–30,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,United States,2025,sci,P10,351.4,OFFICIAL_STATLINK,Figure I.2.1,
M479,United States,2025,sci,P25,419.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,United States,2025,sci,P50,501.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,United States,2025,sci,P75,583.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,United States,2025,sci,P90,649.3,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,United States,2025,sci,P90−P10,297.9,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,United States,2025,sci,unter Stufe 2 (%),22.3,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,United States,2025,sci,Stufe 5–6 (%),12.9,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,United States,2022→2025,sci,Veränderung (n. s.),2.2,OFFICIAL_STATLINK,Table I.2.6,
M479,United States,2022→2025,read,Veränderung (sig.),-14.4,OFFICIAL_STATLINK,Table I.2.6,
M479,United States,2022→2025,math,Veränderung (n. s.),-2.0,OFFICIAL_STATLINK,Table I.2.6,
M479,United States,10 Jahre,sci,Dezennaltrend (n. s.),3.6,OFFICIAL_STATLINK,Table I.2.9,
M479,United States,10 Jahre,read,Dezennaltrend (n. s.),-6.9,OFFICIAL_STATLINK,Table I.2.9,
M479,United States,10 Jahre,math,Dezennaltrend (n. s.),-10.5,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Switzerland,2025,sci,Mittelwert,501.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Switzerland,2025,sci,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Switzerland,2025,sci,Rangspanne (alle),8–21,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Switzerland,2025,read,Mittelwert,470.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Switzerland,2025,read,SE (aus 95-%-KI),3.06,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Switzerland,2025,read,Rangspanne (alle),13–27,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Switzerland,2025,math,Mittelwert,499.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Switzerland,2025,math,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Switzerland,2025,math,Rangspanne (alle),8–9,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Switzerland,2025,cps,Mittelwert,519.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Switzerland,2025,cps,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Switzerland,2025,cps,Rangspanne (alle),11–18,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Switzerland,2025,sci,P10,361.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Switzerland,2025,sci,P25,425.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Switzerland,2025,sci,P50,504.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Switzerland,2025,sci,P75,577.0,OFFICIAL_STATLINK,Figure I.2.1,
M479,Switzerland,2025,sci,P90,634.2,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Switzerland,2025,sci,P90−P10,272.5,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Switzerland,2025,sci,unter Stufe 2 (%),20.8,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Switzerland,2025,sci,Stufe 5–6 (%),10.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Switzerland,2022→2025,sci,Veränderung (n. s.),-1.3,OFFICIAL_STATLINK,Table I.2.6,
M479,Switzerland,2022→2025,read,Veränderung (sig.),-13.3,OFFICIAL_STATLINK,Table I.2.6,
M479,Switzerland,2022→2025,math,Veränderung (sig.),-8.8,OFFICIAL_STATLINK,Table I.2.6,
M479,Switzerland,10 Jahre,sci,Dezennaltrend (n. s.),-1.2,OFFICIAL_STATLINK,Table I.2.9,
M479,Switzerland,10 Jahre,read,Dezennaltrend (sig.),-19.3,OFFICIAL_STATLINK,Table I.2.9,
M479,Switzerland,10 Jahre,math,Dezennaltrend (sig.),-21.6,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Ireland,2025,sci,Mittelwert,499.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Ireland,2025,sci,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Ireland,2025,sci,Rangspanne (alle),11–21,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Ireland,2025,read,Mittelwert,500.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Ireland,2025,read,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Ireland,2025,read,Rangspanne (alle),3–11,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Ireland,2025,math,Mittelwert,479.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Ireland,2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Ireland,2025,math,Rangspanne (alle),10–20,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Ireland,2025,cps,Mittelwert,511.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Ireland,2025,cps,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Ireland,2025,cps,Rangspanne (alle),13–25,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Ireland,2025,sci,P10,376.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Ireland,2025,sci,P25,434.4,OFFICIAL_STATLINK,Figure I.2.1,
M479,Ireland,2025,sci,P50,501.9,OFFICIAL_STATLINK,Figure I.2.1,
M479,Ireland,2025,sci,P75,565.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Ireland,2025,sci,P90,619.2,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Ireland,2025,sci,P90−P10,242.8,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Ireland,2025,sci,unter Stufe 2 (%),17.6,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Ireland,2025,sci,Stufe 5–6 (%),7.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Ireland,2022→2025,sci,Veränderung (n. s.),-4.2,OFFICIAL_STATLINK,Table I.2.6,
M479,Ireland,2022→2025,read,Veränderung (sig.),-15.6,OFFICIAL_STATLINK,Table I.2.6,
M479,Ireland,2022→2025,math,Veränderung (sig.),-11.8,OFFICIAL_STATLINK,Table I.2.6,
M479,Ireland,10 Jahre,sci,Dezennaltrend (n. s.),0.1,OFFICIAL_STATLINK,Table I.2.9,
M479,Ireland,10 Jahre,read,Dezennaltrend (sig.),-18.3,OFFICIAL_STATLINK,Table I.2.9,
M479,Ireland,10 Jahre,math,Dezennaltrend (sig.),-23.3,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Austria,2025,sci,Mittelwert,496.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Austria,2025,sci,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Austria,2025,sci,Rangspanne (alle),12–25,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Austria,2025,read,Mittelwert,467.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Austria,2025,read,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Austria,2025,read,Rangspanne (alle),16–28,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Austria,2025,math,Mittelwert,477.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Austria,2025,math,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Austria,2025,math,Rangspanne (alle),10–25,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Austria,2025,cps,Mittelwert,509.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Austria,2025,cps,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Austria,2025,cps,Rangspanne (alle),13–28,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Austria,2025,sci,P10,359.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Austria,2025,sci,P25,423.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Austria,2025,sci,P50,500.2,OFFICIAL_STATLINK,Figure I.2.1,
M479,Austria,2025,sci,P75,571.0,OFFICIAL_STATLINK,Figure I.2.1,
M479,Austria,2025,sci,P90,627.7,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Austria,2025,sci,P90−P10,268.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Austria,2025,sci,unter Stufe 2 (%),21.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Austria,2025,sci,Stufe 5–6 (%),8.9,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Austria,2022→2025,sci,Veränderung (n. s.),5.6,OFFICIAL_STATLINK,Table I.2.6,
M479,Austria,2022→2025,read,Veränderung (sig.),-13.2,OFFICIAL_STATLINK,Table I.2.6,
M479,Austria,2022→2025,math,Veränderung (sig.),-10.1,OFFICIAL_STATLINK,Table I.2.6,
M479,Austria,10 Jahre,sci,Dezennaltrend (n. s.),2.1,OFFICIAL_STATLINK,Table I.2.9,
M479,Austria,10 Jahre,read,Dezennaltrend (sig.),-16.6,OFFICIAL_STATLINK,Table I.2.9,
M479,Austria,10 Jahre,math,Dezennaltrend (sig.),-20.9,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Hong Kong (China),2025,sci,Mittelwert,495.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,sci,SE (aus 95-%-KI),3.06,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Hong Kong (China),2025,sci,Rangspanne (alle),12–27,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,read,Mittelwert,480.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,read,SE (aus 95-%-KI),3.06,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Hong Kong (China),2025,read,Rangspanne (alle),11–20,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,math,Mittelwert,521.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,math,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Hong Kong (China),2025,math,Rangspanne (alle),5–7,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,cps,Mittelwert,545.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Hong Kong (China),2025,cps,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Hong Kong (China),2025,cps,Rangspanne (alle),5–8,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Hong Kong (China),2025,sci,P10,360.5,OFFICIAL_STATLINK,Figure I.2.1,
M479,Hong Kong (China),2025,sci,P25,424.2,OFFICIAL_STATLINK,Figure I.2.1,
M479,Hong Kong (China),2025,sci,P50,497.9,OFFICIAL_STATLINK,Figure I.2.1,
M479,Hong Kong (China),2025,sci,P75,567.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Hong Kong (China),2025,sci,P90,628.1,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Hong Kong (China),2025,sci,P90−P10,267.5,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Hong Kong (China),2025,sci,unter Stufe 2 (%),20.9,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Hong Kong (China),2025,sci,Stufe 5–6 (%),9.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Hong Kong (China),2022→2025,sci,Veränderung (sig.),-24.8,OFFICIAL_STATLINK,Table I.2.6,
M479,Hong Kong (China),2022→2025,read,Veränderung (sig.),-19.6,OFFICIAL_STATLINK,Table I.2.6,
M479,Hong Kong (China),2022→2025,math,Veränderung (sig.),-18.6,OFFICIAL_STATLINK,Table I.2.6,
M479,Hong Kong (China),10 Jahre,sci,Dezennaltrend (sig.),-22.5,OFFICIAL_STATLINK,Table I.2.9,
M479,Hong Kong (China),10 Jahre,read,Dezennaltrend (sig.),-48.6,OFFICIAL_STATLINK,Table I.2.9,
M479,Hong Kong (China),10 Jahre,math,Dezennaltrend (sig.),-26.3,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Poland,2025,sci,Mittelwert,495.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Poland,2025,sci,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Poland,2025,sci,Rangspanne (alle),12–27,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Poland,2025,read,Mittelwert,481.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Poland,2025,read,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Poland,2025,read,Rangspanne (alle),11–19,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Poland,2025,math,Mittelwert,484.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Poland,2025,math,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Poland,2025,math,Rangspanne (alle),10–19,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Poland,2025,cps,Mittelwert,506.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Poland,2025,cps,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Poland,2025,cps,Rangspanne (alle),14–31,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Poland,2025,sci,P10,365.6,OFFICIAL_STATLINK,Figure I.2.1,
M479,Poland,2025,sci,P25,427.4,OFFICIAL_STATLINK,Figure I.2.1,
M479,Poland,2025,sci,P50,498.1,OFFICIAL_STATLINK,Figure I.2.1,
M479,Poland,2025,sci,P75,564.2,OFFICIAL_STATLINK,Figure I.2.1,
M479,Poland,2025,sci,P90,619.0,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Poland,2025,sci,P90−P10,253.3,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Poland,2025,sci,unter Stufe 2 (%),20.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Poland,2025,sci,Stufe 5–6 (%),7.5,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Poland,2022→2025,sci,Veränderung (n. s.),-4.1,OFFICIAL_STATLINK,Table I.2.6,
M479,Poland,2022→2025,read,Veränderung (n. s.),-7.2,OFFICIAL_STATLINK,Table I.2.6,
M479,Poland,2022→2025,math,Veränderung (n. s.),-4.8,OFFICIAL_STATLINK,Table I.2.6,
M479,Poland,10 Jahre,sci,Dezennaltrend (sig.),-9.6,OFFICIAL_STATLINK,Table I.2.9,
M479,Poland,10 Jahre,read,Dezennaltrend (sig.),-28.8,OFFICIAL_STATLINK,Table I.2.9,
M479,Poland,10 Jahre,math,Dezennaltrend (sig.),-26.7,OFFICIAL_STATLINK,Table I.2.9,
M479/M480,Türkiye,2025,sci,Mittelwert,494.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Türkiye,2025,sci,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Türkiye,2025,sci,Rangspanne (alle),13–27,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Türkiye,2025,read,Mittelwert,472.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Türkiye,2025,read,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Türkiye,2025,read,Rangspanne (alle),13–26,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Türkiye,2025,math,Mittelwert,461.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Türkiye,2025,math,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Türkiye,2025,math,Rangspanne (alle),20–38,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479/M480,Türkiye,2025,cps,Mittelwert,472.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M479/M480,Türkiye,2025,cps,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M479,Türkiye,2025,cps,Rangspanne (alle),39–43,OFFICIAL_STATLINK,Table I.2.o3–o6,
M479,Türkiye,2025,sci,P10,370.7,OFFICIAL_STATLINK,Figure I.2.1,
M479,Türkiye,2025,sci,P25,427.8,OFFICIAL_STATLINK,Figure I.2.1,
M479,Türkiye,2025,sci,P50,494.3,OFFICIAL_STATLINK,Figure I.2.1,
M479,Türkiye,2025,sci,P75,560.0,OFFICIAL_STATLINK,Figure I.2.1,
M479,Türkiye,2025,sci,P90,618.6,OFFICIAL_STATLINK,Figure I.2.1,
M479/M480,Türkiye,2025,sci,P90−P10,247.9,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M479/M480,Türkiye,2025,sci,unter Stufe 2 (%),19.5,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M479/M480,Türkiye,2025,sci,Stufe 5–6 (%),7.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M479,Türkiye,2022→2025,sci,Veränderung (sig.),18.3,OFFICIAL_STATLINK,Table I.2.6,
M479,Türkiye,2022→2025,read,Veränderung (sig.),16.0,OFFICIAL_STATLINK,Table I.2.6,
M479,Türkiye,2022→2025,math,Veränderung (sig.),8.4,OFFICIAL_STATLINK,Table I.2.6,
M479,Türkiye,10 Jahre,sci,Dezennaltrend (sig.),61.9,OFFICIAL_STATLINK,Table I.2.9,
M479,Türkiye,10 Jahre,read,Dezennaltrend (sig.),34.4,OFFICIAL_STATLINK,Table I.2.9,
M479,Türkiye,10 Jahre,math,Dezennaltrend (sig.),35.3,OFFICIAL_STATLINK,Table I.2.9,
