modul,einheit,zyklus,domaene,kennzahl,wert,art,quelle,hinweis
M302,Costa Rica,10 Jahre,read,Dezennaltrend (sig.),-13.8,OFFICIAL_STATLINK,Table I.2.9,
M302,Costa Rica,10 Jahre,math,Dezennaltrend (sig.),-17.5,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Georgia,2025,sci,Mittelwert,422.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Georgia,2025,sci,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Georgia,2025,sci,Rangspanne (alle),53–65,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Georgia,2025,read,Mittelwert,384.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Georgia,2025,read,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Georgia,2025,read,Rangspanne (alle),58–69,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Georgia,2025,math,Mittelwert,416.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Georgia,2025,math,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Georgia,2025,math,Rangspanne (alle),46–59,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Georgia,2025,cps,Mittelwert,413.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Georgia,2025,cps,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Georgia,2025,cps,Rangspanne (alle),66–71,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Georgia,2025,sci,P10,313.2,OFFICIAL_STATLINK,Figure I.2.1,
M302,Georgia,2025,sci,P25,362.8,OFFICIAL_STATLINK,Figure I.2.1,
M302,Georgia,2025,sci,P50,420.5,OFFICIAL_STATLINK,Figure I.2.1,
M302,Georgia,2025,sci,P75,479.5,OFFICIAL_STATLINK,Figure I.2.1,
M302,Georgia,2025,sci,P90,533.5,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Georgia,2025,sci,P90−P10,220.3,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Georgia,2025,sci,unter Stufe 2 (%),45.0,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Georgia,2025,sci,Stufe 5–6 (%),0.8,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Georgia,2022→2025,sci,Veränderung (sig.),38.1,OFFICIAL_STATLINK,Table I.2.6,
M302,Georgia,2022→2025,read,Veränderung (sig.),10.3,OFFICIAL_STATLINK,Table I.2.6,
M302,Georgia,2022→2025,math,Veränderung (sig.),26.3,OFFICIAL_STATLINK,Table I.2.6,
M302,Georgia,10 Jahre,sci,Dezennaltrend (sig.),10.0,OFFICIAL_STATLINK,Table I.2.9,
M302,Georgia,10 Jahre,read,Dezennaltrend (sig.),-16.8,OFFICIAL_STATLINK,Table I.2.9,
M302,Georgia,10 Jahre,math,Dezennaltrend (n. s.),8.2,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Moldova,2025,sci,Mittelwert,421.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Moldova,2025,sci,SE (aus 95-%-KI),3.06,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Moldova,2025,sci,Rangspanne (alle),52–65,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Moldova,2025,read,Mittelwert,403.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Moldova,2025,read,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Moldova,2025,read,Rangspanne (alle),50–60,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Moldova,2025,math,Mittelwert,410.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Moldova,2025,math,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Moldova,2025,math,Rangspanne (alle),47–61,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Moldova,2025,cps,Mittelwert,452.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Moldova,2025,cps,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Moldova,2025,cps,Rangspanne (alle),45–56,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Moldova,2025,sci,P10,311.4,OFFICIAL_STATLINK,Figure I.2.1,
M302,Moldova,2025,sci,P25,358.8,OFFICIAL_STATLINK,Figure I.2.1,
M302,Moldova,2025,sci,P50,418.7,OFFICIAL_STATLINK,Figure I.2.1,
M302,Moldova,2025,sci,P75,482.4,OFFICIAL_STATLINK,Figure I.2.1,
M302,Moldova,2025,sci,P90,537.5,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Moldova,2025,sci,P90−P10,226.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Moldova,2025,sci,unter Stufe 2 (%),46.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Moldova,2025,sci,Stufe 5–6 (%),0.9,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Moldova,2022→2025,sci,Veränderung (n. s.),5.1,OFFICIAL_STATLINK,Table I.2.6,
M302,Moldova,2022→2025,read,Veränderung (n. s.),-7.2,OFFICIAL_STATLINK,Table I.2.6,
M302,Moldova,2022→2025,math,Veränderung (n. s.),-4.1,OFFICIAL_STATLINK,Table I.2.6,
M302,Moldova,10 Jahre,sci,Dezennaltrend (sig.),-9.2,OFFICIAL_STATLINK,Table I.2.9,
M302,Moldova,10 Jahre,read,Dezennaltrend (sig.),-15.3,OFFICIAL_STATLINK,Table I.2.9,
M302,Moldova,10 Jahre,math,Dezennaltrend (sig.),-10.4,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Bulgaria,2025,sci,Mittelwert,420.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Bulgaria,2025,sci,SE (aus 95-%-KI),4.08,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Bulgaria,2025,sci,Rangspanne (alle),51–68,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Bulgaria,2025,read,Mittelwert,386.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Bulgaria,2025,read,SE (aus 95-%-KI),3.83,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Bulgaria,2025,read,Rangspanne (alle),57–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Bulgaria,2025,math,Mittelwert,405.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Bulgaria,2025,math,SE (aus 95-%-KI),4.08,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Bulgaria,2025,math,Rangspanne (alle),49–62,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Bulgaria,2025,cps,Mittelwert,425.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Bulgaria,2025,cps,SE (aus 95-%-KI),4.08,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Bulgaria,2025,cps,Rangspanne (alle),56–68,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Bulgaria,2025,sci,P10,284.3,OFFICIAL_STATLINK,Figure I.2.1,
M302,Bulgaria,2025,sci,P25,341.2,OFFICIAL_STATLINK,Figure I.2.1,
M302,Bulgaria,2025,sci,P50,416.9,OFFICIAL_STATLINK,Figure I.2.1,
M302,Bulgaria,2025,sci,P75,496.2,OFFICIAL_STATLINK,Figure I.2.1,
M302,Bulgaria,2025,sci,P90,562.8,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Bulgaria,2025,sci,P90−P10,278.5,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Bulgaria,2025,sci,unter Stufe 2 (%),47.5,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Bulgaria,2025,sci,Stufe 5–6 (%),2.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Bulgaria,2022→2025,sci,Veränderung (n. s.),-0.2,OFFICIAL_STATLINK,Table I.2.6,
M302,Bulgaria,2022→2025,read,Veränderung (sig.),-17.7,OFFICIAL_STATLINK,Table I.2.6,
M302,Bulgaria,2022→2025,math,Veränderung (sig.),-12.2,OFFICIAL_STATLINK,Table I.2.6,
M302,Bulgaria,10 Jahre,sci,Dezennaltrend (sig.),-22.6,OFFICIAL_STATLINK,Table I.2.9,
M302,Bulgaria,10 Jahre,read,Dezennaltrend (sig.),-44.2,OFFICIAL_STATLINK,Table I.2.9,
M302,Bulgaria,10 Jahre,math,Dezennaltrend (sig.),-37.6,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Kazakhstan,2025,sci,Mittelwert,419.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,sci,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Kazakhstan,2025,sci,Rangspanne (alle),54–66,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,read,Mittelwert,384.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,read,SE (aus 95-%-KI),1.53,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Kazakhstan,2025,read,Rangspanne (alle),58–68,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,math,Mittelwert,413.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Kazakhstan,2025,math,Rangspanne (alle),46–59,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,cps,Mittelwert,448.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Kazakhstan,2025,cps,SE (aus 95-%-KI),1.53,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Kazakhstan,2025,cps,Rangspanne (alle),49–56,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Kazakhstan,2025,sci,P10,324.1,OFFICIAL_STATLINK,Figure I.2.1,
M302,Kazakhstan,2025,sci,P25,364.4,OFFICIAL_STATLINK,Figure I.2.1,
M302,Kazakhstan,2025,sci,P50,413.6,OFFICIAL_STATLINK,Figure I.2.1,
M302,Kazakhstan,2025,sci,P75,469.6,OFFICIAL_STATLINK,Figure I.2.1,
M302,Kazakhstan,2025,sci,P90,525.1,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Kazakhstan,2025,sci,P90−P10,200.9,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Kazakhstan,2025,sci,unter Stufe 2 (%),47.9,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Kazakhstan,2025,sci,Stufe 5–6 (%),0.5,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Kazakhstan,2022→2025,sci,Veränderung (n. s.),-3.6,OFFICIAL_STATLINK,Table I.2.6,
M302,Kazakhstan,2022→2025,read,Veränderung (n. s.),-1.5,OFFICIAL_STATLINK,Table I.2.6,
M302,Kazakhstan,2022→2025,math,Veränderung (sig.),-11.7,OFFICIAL_STATLINK,Table I.2.6,
M302,Kazakhstan,10 Jahre,sci,Dezennaltrend (sig.),33.8,OFFICIAL_STATLINK,Table I.2.9,
M302,Kazakhstan,10 Jahre,read,Dezennaltrend (n. s.),-2.9,OFFICIAL_STATLINK,Table I.2.9,
M302,Kazakhstan,10 Jahre,math,Dezennaltrend (sig.),-12.4,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Malaysia,2025,sci,Mittelwert,419.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Malaysia,2025,sci,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Malaysia,2025,sci,Rangspanne (alle),54–67,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Malaysia,2025,read,Mittelwert,392.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Malaysia,2025,read,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Malaysia,2025,read,Rangspanne (alle),55–67,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Malaysia,2025,math,Mittelwert,397.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Malaysia,2025,math,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Malaysia,2025,math,Rangspanne (alle),57–63,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Malaysia,2025,cps,Mittelwert,484.1,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Malaysia,2025,cps,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Malaysia,2025,cps,Rangspanne (alle),34–40,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Malaysia,2025,sci,P10,316.9,OFFICIAL_STATLINK,Figure I.2.1,
M302,Malaysia,2025,sci,P25,362.7,OFFICIAL_STATLINK,Figure I.2.1,
M302,Malaysia,2025,sci,P50,417.1,OFFICIAL_STATLINK,Figure I.2.1,
M302,Malaysia,2025,sci,P75,472.5,OFFICIAL_STATLINK,Figure I.2.1,
M302,Malaysia,2025,sci,P90,524.7,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Malaysia,2025,sci,P90−P10,207.7,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Malaysia,2025,sci,unter Stufe 2 (%),46.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Malaysia,2025,sci,Stufe 5–6 (%),0.5,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Malaysia,2022→2025,sci,Veränderung (n. s.),2.9,OFFICIAL_STATLINK,Table I.2.6,
M302,Malaysia,2022→2025,read,Veränderung (n. s.),4.7,OFFICIAL_STATLINK,Table I.2.6,
M302,Malaysia,2022→2025,math,Veränderung (sig.),-11.3,OFFICIAL_STATLINK,Table I.2.6,
M302,Malaysia,10 Jahre,sci,Dezennaltrend (sig.),-27.8,OFFICIAL_STATLINK,Table I.2.9,
M302,Malaysia,10 Jahre,read,Dezennaltrend (sig.),-33.6,OFFICIAL_STATLINK,Table I.2.9,
M302,Malaysia,10 Jahre,math,Dezennaltrend (sig.),-62.1,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Colombia,2025,sci,Mittelwert,413.7,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Colombia,2025,sci,SE (aus 95-%-KI),3.32,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Colombia,2025,sci,Rangspanne (alle),55–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Colombia,2025,read,Mittelwert,399.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Colombia,2025,read,SE (aus 95-%-KI),3.32,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Colombia,2025,read,Rangspanne (alle),51–64,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Colombia,2025,math,Mittelwert,380.5,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Colombia,2025,math,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Colombia,2025,math,Rangspanne (alle),63–73,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Colombia,2025,cps,Mittelwert,431.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Colombia,2025,cps,SE (aus 95-%-KI),3.83,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Colombia,2025,cps,Rangspanne (alle),54–67,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Colombia,2025,sci,P10,301.2,OFFICIAL_STATLINK,Figure I.2.1,
M302,Colombia,2025,sci,P25,348.9,OFFICIAL_STATLINK,Figure I.2.1,
M302,Colombia,2025,sci,P50,409.4,OFFICIAL_STATLINK,Figure I.2.1,
M302,Colombia,2025,sci,P75,474.2,OFFICIAL_STATLINK,Figure I.2.1,
M302,Colombia,2025,sci,P90,534.3,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Colombia,2025,sci,P90−P10,233.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Colombia,2025,sci,unter Stufe 2 (%),50.1,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Colombia,2025,sci,Stufe 5–6 (%),0.8,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Colombia,2022→2025,sci,Veränderung (n. s.),2.6,OFFICIAL_STATLINK,Table I.2.6,
M302,Colombia,2022→2025,read,Veränderung (n. s.),-9.4,OFFICIAL_STATLINK,Table I.2.6,
M302,Colombia,2022→2025,math,Veränderung (n. s.),-2.2,OFFICIAL_STATLINK,Table I.2.6,
M302,Colombia,10 Jahre,sci,Dezennaltrend (n. s.),-2.5,OFFICIAL_STATLINK,Table I.2.9,
M302,Colombia,10 Jahre,read,Dezennaltrend (sig.),-23.4,OFFICIAL_STATLINK,Table I.2.9,
M302,Colombia,10 Jahre,math,Dezennaltrend (sig.),-10.7,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Mexico,2025,sci,Mittelwert,413.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Mexico,2025,sci,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Mexico,2025,sci,Rangspanne (alle),57–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Mexico,2025,read,Mittelwert,407.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Mexico,2025,read,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Mexico,2025,read,Rangspanne (alle),47–57,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Mexico,2025,math,Mittelwert,387.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Mexico,2025,math,SE (aus 95-%-KI),1.79,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Mexico,2025,math,Rangspanne (alle),63–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Mexico,2025,cps,Mittelwert,453.0,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Mexico,2025,cps,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Mexico,2025,cps,Rangspanne (alle),46–55,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Mexico,2025,sci,P10,319.8,OFFICIAL_STATLINK,Figure I.2.1,
M302,Mexico,2025,sci,P25,360.7,OFFICIAL_STATLINK,Figure I.2.1,
M302,Mexico,2025,sci,P50,410.3,OFFICIAL_STATLINK,Figure I.2.1,
M302,Mexico,2025,sci,P75,463.3,OFFICIAL_STATLINK,Figure I.2.1,
M302,Mexico,2025,sci,P90,512.6,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Mexico,2025,sci,P90−P10,192.9,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Mexico,2025,sci,unter Stufe 2 (%),49.6,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Mexico,2025,sci,Stufe 5–6 (%),0.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Mexico,2022→2025,sci,Veränderung (n. s.),3.7,OFFICIAL_STATLINK,Table I.2.6,
M302,Mexico,2022→2025,read,Veränderung (n. s.),-7.4,OFFICIAL_STATLINK,Table I.2.6,
M302,Mexico,2022→2025,math,Veränderung (sig.),-7.4,OFFICIAL_STATLINK,Table I.2.6,
M302,Mexico,10 Jahre,sci,Dezennaltrend (n. s.),-5.1,OFFICIAL_STATLINK,Table I.2.9,
M302,Mexico,10 Jahre,read,Dezennaltrend (sig.),-15.0,OFFICIAL_STATLINK,Table I.2.9,
M302,Mexico,10 Jahre,math,Dezennaltrend (sig.),-22.4,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Saudi Arabia,2025,sci,Mittelwert,413.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,sci,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Saudi Arabia,2025,sci,Rangspanne (alle),55–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,read,Mittelwert,387.3,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,read,SE (aus 95-%-KI),2.3,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Saudi Arabia,2025,read,Rangspanne (alle),57–68,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,math,Mittelwert,389.9,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,math,SE (aus 95-%-KI),2.55,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Saudi Arabia,2025,math,Rangspanne (alle),62–69,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,cps,Mittelwert,425.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Saudi Arabia,2025,cps,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Saudi Arabia,2025,cps,Rangspanne (alle),57–67,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Saudi Arabia,2025,sci,P10,310.4,OFFICIAL_STATLINK,Figure I.2.1,
M302,Saudi Arabia,2025,sci,P25,356.4,OFFICIAL_STATLINK,Figure I.2.1,
M302,Saudi Arabia,2025,sci,P50,411.2,OFFICIAL_STATLINK,Figure I.2.1,
M302,Saudi Arabia,2025,sci,P75,468.0,OFFICIAL_STATLINK,Figure I.2.1,
M302,Saudi Arabia,2025,sci,P90,519.6,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Saudi Arabia,2025,sci,P90−P10,209.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
M302/M301,Saudi Arabia,2025,sci,unter Stufe 2 (%),49.2,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen <1b–1a",
M302/M301,Saudi Arabia,2025,sci,Stufe 5–6 (%),0.4,DERIVED_OFFICIAL,"Figure I.2.3, Summe Stufen 5–6",
M302,Saudi Arabia,2022→2025,sci,Veränderung (sig.),23.0,OFFICIAL_STATLINK,Table I.2.6,
M302,Saudi Arabia,2022→2025,read,Veränderung (n. s.),4.7,OFFICIAL_STATLINK,Table I.2.6,
M302,Saudi Arabia,2022→2025,math,Veränderung (n. s.),1.1,OFFICIAL_STATLINK,Table I.2.6,
M302,Saudi Arabia,10 Jahre,sci,Dezennaltrend (sig.),37.3,OFFICIAL_STATLINK,Table I.2.9,
M302,Saudi Arabia,10 Jahre,read,Dezennaltrend (sig.),-18.3,OFFICIAL_STATLINK,Table I.2.9,
M302,Saudi Arabia,10 Jahre,math,Dezennaltrend (sig.),24.6,OFFICIAL_STATLINK,Table I.2.9,
M302/M301,Cyprus,2025,sci,Mittelwert,411.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Cyprus,2025,sci,SE (aus 95-%-KI),1.53,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Cyprus,2025,sci,Rangspanne (alle),60–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Cyprus,2025,read,Mittelwert,379.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Cyprus,2025,read,SE (aus 95-%-KI),1.28,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Cyprus,2025,read,Rangspanne (alle),61–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Cyprus,2025,math,Mittelwert,411.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Cyprus,2025,math,SE (aus 95-%-KI),1.28,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Cyprus,2025,math,Rangspanne (alle),47–60,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Cyprus,2025,cps,Mittelwert,427.2,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Cyprus,2025,cps,SE (aus 95-%-KI),2.04,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Cyprus,2025,cps,Rangspanne (alle),57–67,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,sci,Mittelwert,408.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,sci,SE (aus 95-%-KI),3.32,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Azerbaijan,2025,sci,Rangspanne (alle),61–70,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,read,Mittelwert,373.6,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,read,SE (aus 95-%-KI),2.81,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Azerbaijan,2025,read,Rangspanne (alle),66–74,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,math,Mittelwert,422.4,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,math,SE (aus 95-%-KI),3.83,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Azerbaijan,2025,math,Rangspanne (alle),43–57,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,cps,Mittelwert,387.8,OFFICIAL_STATLINK,StatLink xgs41b Table I.2.o3–o6,
M302/M301,Azerbaijan,2025,cps,SE (aus 95-%-KI),3.57,DERIVED_CI,"KI-Breite/(2·1,96)",
M302,Azerbaijan,2025,cps,Rangspanne (alle),74–79,OFFICIAL_STATLINK,Table I.2.o3–o6,
M302,Azerbaijan,2025,sci,P10,294.7,OFFICIAL_STATLINK,Figure I.2.1,
M302,Azerbaijan,2025,sci,P25,343.3,OFFICIAL_STATLINK,Figure I.2.1,
M302,Azerbaijan,2025,sci,P50,404.1,OFFICIAL_STATLINK,Figure I.2.1,
M302,Azerbaijan,2025,sci,P75,470.7,OFFICIAL_STATLINK,Figure I.2.1,
M302,Azerbaijan,2025,sci,P90,530.8,OFFICIAL_STATLINK,Figure I.2.1,
M302/M301,Azerbaijan,2025,sci,P90−P10,236.1,DERIVED_OFFICIAL,"Figure I.2.1, Differenz",
